,text,favourite_count,retweet_count,created_at
139,@SFinancerz Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:16:57+00:00
140,@papaspoppinpeny Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:14:05+00:00
141,@123Kiki Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,1,0,2022-04-20 06:13:04+00:00
142,@UStock5 Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:09:31+00:00
143,@ArgusJournal @blkdracos Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:07:26+00:00
144,"Spending on IaaS is forecast to show highest growth of any cloud category in 2022, at 31%, Gartner said. Close behi  https://t.co/Vh5KTtZBGM",2,0,2022-04-20 06:07:21+00:00
145,@SleepXclear Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:02:12+00:00
146,@SteveReinharz @RedHawkCasino Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:01:19+00:00
147,@SteveReinharz Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 06:00:10+00:00
148,@MrXPolls Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 05:59:12+00:00
149,"@JonahLupton There is no #FAANG anymore, Now the new buzzword is  #GAMA
#Goog #AAPL #Msft #Amzn",0,0,2022-04-20 05:49:37+00:00
150,#MSFT is the real leader in VR,0,0,2022-04-20 05:40:36+00:00
151,@elonmusk Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 04:04:09+00:00
152,@majesticboss55 @CheemsInu Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:12:47+00:00
153,@sirvan_naseri @CheemsReports Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,1,0,2022-04-20 03:12:17+00:00
154,@Vinogradov_art Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:12:01+00:00
155,@Croge_CRO @1goonrich Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:11:19+00:00
156,@Joseito_Sierra Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:10:56+00:00
157,@elonmusk @nichegamer @slashdot Super true! Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:08:34+00:00
158,@elonmusk @slashdot Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:08:09+00:00
159,@JoyTaylorTalks Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:07:52+00:00
160,@eduardosurita #cheemsinu Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,1,0,2022-04-20 03:06:51+00:00
161,@TheWolfyofBSC @CheemsInu Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-20 03:06:37+00:00
162,@spanilay #cheems all day! Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,1,1,2022-04-20 03:06:23+00:00
163,The performance of major technology ETFs' performance still heavily dependant on #AAPL &amp; #MSFT only.,1,0,2022-04-20 00:58:42+00:00
164,Two tech two indexes in the stock market is all you need. #AApl #MSFT,0,0,2022-04-20 00:49:32+00:00
165,"$MSFT PREDICTION- 

Tomorrows Predicted Price : 279.41 | 2022-04-20
 
Current Price: 285.3 
$MSFT Predicted to Decr  https://t.co/uOJl8q3aD5",0,0,2022-04-19 23:44:51+00:00
166,"HEAT MAP-US major Index / Stocks (2022.04.19)
https://t.co/wkb8iQCmNb #  #  #  #  #USIndex #VTI  https://t.co/8MQNIReqFS",0,1,2022-04-19 23:25:57+00:00
167,"Microsoft Corporation (MSFT) price at close, 2022-04-19, is 285.3. #msft",0,0,2022-04-19 21:35:11+00:00
