,Unnamed: 0,text,favourite_count,retweet_count,created_at
280,280,crazy nflx brought tech stocks today struggle end,0,0,2022-04-20 16:33:48+00:00
281,281,best crypto decision ever made burn shibadoge coinbase ripple nflx amc,3,1,2022-04-20 16:33:29+00:00
282,282,mean needs support given nflx slaughterhouse,0,0,2022-04-20 16:32:22+00:00
283,283,crash woke coke high nflx,0,0,2022-04-20 16:31:53+00:00
284,284,thanks nflx dinner tonight,1,0,2022-04-20 16:31:19+00:00
285,285,nflx fucking irresponsible bn year content buoyed ridiculous public markets anyone surprised,0,0,2022-04-20 16:31:12+00:00
286,286,netflix earnings happened nflx netflix earnings nflx,3,3,2022-04-20 16:31:08+00:00
287,287,reliance shares hit week high today netflix jio purchasing netflix nflx,0,0,2022-04-20 16:30:02+00:00
288,288,nflx way bottom fishers netflix nflx,1,0,2022-04-20 16:29:52+00:00
289,289,market today spy stockmarket daytrading nflx futures optionstrading nq f,0,0,2022-04-20 16:29:16+00:00
290,290,well giving nflx cent price target,6,0,2022-04-20 16:28:57+00:00
291,291,making documentary recent price volatility nflx least would,0,0,2022-04-20 16:26:59+00:00
292,292,amc amc buy nflx nflx lock streaming services buying struggling compan,2,0,2022-04-20 16:26:19+00:00
293,293,interesting said several years nflx content accounting flawed least pe,3,0,2022-04-20 16:25:51+00:00
294,294,wonder netflix dumps massively overpriced would anyone pay make,0,0,2022-04-20 16:23:56+00:00
295,295,agree games tiktok real competition nflx streamers lame mid,20,2,2022-04-20 16:23:49+00:00
296,296,trust apes called experts amc hymc gme nflx,114,14,2022-04-20 16:22:56+00:00
297,297,cryptos investor clearly dropped glasses nflx clearly learned lot working,0,0,2022-04-20 16:22:04+00:00
298,298,nflx fb people paying,0,0,2022-04-20 16:20:44+00:00
299,299,nflx sell wise stake make back losses years profita,0,0,2022-04-20 16:20:33+00:00
300,300,pls drop n faang nflx,0,0,2022-04-20 16:18:42+00:00
301,301,bought stocks think good time nflx,0,0,2022-04-20 16:18:21+00:00
302,302,accept reality amp peace nflx netflix investing,15,0,2022-04-20 16:18:01+00:00
303,303,coinbase nft wen understand needs feature,2,0,2022-04-20 16:16:36+00:00
304,304,nflx fb classic people paying much growth stumble stocks,0,0,2022-04-20 16:16:24+00:00
305,305,nflx fb classic pe,0,0,2022-04-20 16:15:54+00:00
306,306,nflx fb classic people paying much growth stumble sto,0,0,2022-04-20 16:15:06+00:00
307,307,nflx killed one way start earnings season qq qq nflx,0,0,2022-04-20 16:15:05+00:00
